date,order_id,item,price,quantity,total,customer_id
2018-09-10T14:12:14.000000Z,86ea7d83-f18b-4be3-86a2-8b0bd8811714,Chalice,40.0,10,400.0,35679bd3-687c-4e88-9067-e26979be398f
2018-10-31T04:16:12.000000Z,4e9079e6-3821-4281-8a33-6825bfe770bd,Glass,15.0,2,30.0,7a9ed57e-0155-485d-9381-255eeddcf715
2018-04-06T23:25:25.000000Z,9eedb550-01b4-44c3-9e57-0cccee9c69b1,Cup,5.0,2,10.0,8133131d-0c25-4534-b960-2d9721fd3a5a
2018-09-02T03:15:37.000000Z,84a52a97-5dbd-45b5-8924-7a883e299b42,Bottle,5.0,5,25.0,8e718c13-6495-4921-9d91-6f12faa6a897
2018-11-08T15:08:28.000000Z,a63088cf-6f29-4dea-bbc9-d390b41ae9eb,Bottle,10.0,10,100.0,d5eb1ae5-7bd2-4578-a0a3-7e62a93155d4
2018-12-04T03:19:54.000000Z,173bb82c-29f4-4311-8bc9-aad412ab7270,Bowl,10.0,5,50.0,255509f3-50eb-44f0-8d83-fb0901d6d8ad
2018-03-08T02:32:02.000000Z,1985d851-5da3-48f7-ab9d-2658c0f32681,Chalice,10.0,1,10.0,e8b31f21-7133-4d88-bb1b-d05f10543dfa
2018-06-21T07:08:07.000000Z,d5960ddd-19cb-4291-94c2-750d89252070,Glass,5.0,2,10.0,b18578e4-9927-4f8d-9d20-ad0947a12c2e
2018-05-23T21:30:59.000000Z,859746cf-775f-426a-b1db-f7957e1d064c,Tumbler,20.0,5,100.0,944ff74b-4821-4fbd-9bad-e60f88d66935
2018-09-24T21:40:54.000000Z,cfdf4830-577b-4ccf-b7b4-1cb86c748659,Chalice,5.0,2,10.0,294a38ee-39c4-41d9-9108-8e927c98d261
2018-06-12T22:14:27.000000Z,db60f3b5-c6c1-4689-921b-ba6c9780ff66,Teapot,21.0,1,21.0,73f54a02-475e-4f2f-aaa1-388e3f75c139
2018-10-18T01:03:26.000000Z,386e3971-261c-4c20-9cad-e74c79cbfecc,Mug,40.0,5,200.0,644cb513-90e8-4172-821c-7150ef07b8e7
2018-12-30T00:12:21.000000Z,7950f249-179c-4ab5-acfb-fe26eebf4d9e,Papercup,20.0,5,100.0,910eb572-d90c-4d90-ba9e-556d67d7bc90
2018-02-21T06:39:33.000000Z,719f934d-a81f-49ce-a1cb-0417e56d2ba4,Chalice,20.0,1,20.0,294a38ee-39c4-41d9-9108-8e927c98d261
2018-07-05T02:07:45.000000Z,dbcbefc8-859f-411e-a1a0-9ad394d5f74e,Teapot,20.0,2,40.0,45220250-46a7-45ad-8504-796706693896
2018-06-18T18:22:24.000000Z,c498c9d1-0191-4207-bf0d-b68978cf723e,Chalice,30.0,10,300.0,7a9ed57e-0155-485d-9381-255eeddcf715
2018-03-18T08:40:16.000000Z,aae8a9cd-4560-4f33-9081-035984565505,Mug,21.0,10,210.0,491de7cb-247f-4cda-9922-7030f64db856
2018-06-12T19:58:18.000000Z,3ec60591-d4af-4199-8663-bec2231ea767,Bowl,20.0,1,20.0,c61614bd-641d-459d-964f-91d6438ef38a
2018-02-07T12:13:11.000000Z,66f275fd-701f-4da1-b15f-7c63992af934,Chalice,5.0,10,50.0,5580c6ee-5018-4d3b-81e4-93829d14668c
2018-12-25T15:21:21.000000Z,e3530b39-4ed1-46bb-8242-e9caef67f249,Bowl,30.0,1,30.0,09b1052e-cdd3-4bfe-9a4f-a8bf00d80de8
2018-01-31T17:41:04.000000Z,e4bfc803-f69c-43eb-bc4f-a276d6348c80,Bottle,30.0,5,150.0,988984ff-341b-432a-b6e3-032a0e0ef3ac
2018-10-19T01:04:41.000000Z,f87cb260-a48c-4aaf-bb67-9339d88effea,Chalice,20.0,1,20.0,a29d8e5b-ed21-46ce-b366-bbd063a8af7b
2018-05-26T09:47:21.000000Z,287067c2-22d5-4f4a-8ab7-8d9096dd3436,Tumbler,5.0,1,5.0,ca548bee-fa3d-4e15-8234-0271129f3f2b
2018-07-08T02:26:40.000000Z,178a3671-da1d-4e5c-8f0c-aaf404f37add,Chalice,20.0,10,200.0,c670d3ad-8032-4d3e-b487-b5b058f395fb
2018-10-07T01:03:34.000000Z,ffe7925d-d1a1-4746-82ed-66aff036ca01,Papercup,20.0,2,40.0,de57156c-f26f-43f9-b8ef-e1ee9e172f7f
2018-07-07T23:29:30.000000Z,299f0a28-15d0-4eb8-8612-09b1b7569d8b,Cup,40.0,2,80.0,a87c7116-5041-422d-9ffb-58bebcc4db3d
2018-11-17T09:20:54.000000Z,cf6c3aa0-4745-4cae-8883-c3c6dad62cb5,Glass,30.0,2,60.0,cab9048e-2d99-4833-9b9e-35973af3c4b6
2018-03-03T09:23:58.000000Z,382ca36e-0ef7-4df9-8873-6aaec72d9c59,Chalice,30.0,5,150.0,27456004-682e-4ccf-ade7-59e1de937068
2018-11-05T04:14:19.000000Z,deb57768-5186-4e7e-b0c6-1b24e98f497c,Mug,10.0,1,10.0,d8695658-79b7-4532-86bd-81fa75079115
2018-06-11T08:05:09.000000Z,5ad23890-34ac-44f3-9c13-0aba16ad9b83,Cup,30.0,10,300.0,f9fe327f-c9ca-4b78-8a8a-7fe14b98e594
2018-09-28T05:39:43.000000Z,eff77bb9-25bb-4cae-9801-dbe324b8aa7d,Chalice,42.0,10,420.0,502d9f83-bd65-4127-b76b-b5017016568b
2018-07-06T07:28:33.000000Z,59973978-7ccd-4ead-a3e2-9cd10fcd42c3,Tumbler,10.0,2,20.0,579c2e7e-e66d-463a-95a8-ba56b3618881
2018-03-01T04:41:50.000000Z,c76eeda6-497c-4372-9737-93f9f30ded4c,Mug,5.0,5,25.0,eedd9be6-a017-4990-951a-1afaf9e9b184
2018-07-14T06:45:05.000000Z,65d039a8-42f7-4441-9f16-329ad38136cb,Chalice,21.0,5,105.0,1b1e33e2-7db5-42bf-a540-5c5264b5a237
2018-03-23T08:57:44.000000Z,de2bb920-2cdd-45d5-9b2e-9a29284996b5,Bottle,21.0,1,21.0,5b40e3a0-9fb5-4944-93d6-e04815725626
2018-12-07T23:52:12.000000Z,b4f4a9c0-69ef-4c5b-acab-496befee4443,Bottle,42.0,1,42.0,1c620648-8620-493b-b332-9d8654ff5be5
2018-06-12T19:16:32.000000Z,8e197e85-774b-4cd0-adfe-713aff663060,Chalice,15.0,5,75.0,41c736f2-b685-49e8-a3b7-a6dcf5486eac
2018-07-23T20:30:02.000000Z,1d1e787f-33c8-413f-b512-1767226e8ba4,Papercup,10.0,10,100.0,b78b5287-a32b-4a75-8f7a-4decdf9ad51d
2018-05-26T12:14:42.000000Z,36e2b8d2-b87e-4034-ad2e-278f9bbdee50,Bowl,5.0,5,25.0,e8b31f21-7133-4d88-bb1b-d05f10543dfa
2018-07-01T23:05:53.000000Z,2ed99469-9df0-4758-b581-0ea2eb85b73c,Tumbler,15.0,2,30.0,9ca0339c-ab58-4448-ad06-c824e3dd0a45
2018-11-14T16:23:55.000000Z,105812e3-5fd1-4efc-adb4-642c61f973a3,Bottle,15.0,5,75.0,988984ff-341b-432a-b6e3-032a0e0ef3ac
2018-12-17T06:12:05.000000Z,69e6f010-4af5-4659-878d-767b3a495240,Papercup,10.0,5,50.0,ca548bee-fa3d-4e15-8234-0271129f3f2b
2018-01-26T10:20:54.000000Z,85b4db7c-3fc3-4825-afb7-7a54b4e19ef9,Tumbler,20.0,2,40.0,73f54a02-475e-4f2f-aaa1-388e3f75c139
2018-09-29T15:19:20.000000Z,679e8847-94a9-4b3d-9f53-f950aab7b5d7,Bottle,15.0,5,75.0,d5eb1ae5-7bd2-4578-a0a3-7e62a93155d4
2018-03-22T18:18:30.000000Z,d6651231-bfa8-4dbb-ac9f-78eff77fa3e2,Tumbler,30.0,5,150.0,e239a471-b638-4822-bb74-dce1c86cadf9
2018-05-05T08:47:53.000000Z,5933794d-3b9f-4966-8707-9d86756e966c,Mug,40.0,2,80.0,10119a97-a4a1-4919-bb9d-58ea0bb618b3
2018-12-24T03:39:45.000000Z,f18fce07-8624-4388-b297-7ea8b0229823,Mug,30.0,1,30.0,e882b18b-3123-4841-a6e4-94b3b39d9891
2018-08-27T13:30:25.000000Z,0993f6f1-615f-4721-a225-1e000bb897f3,Bowl,21.0,10,210.0,f0d76523-ccfc-4a88-8532-201b07832ec7
2018-04-29T07:41:19.000000Z,8e3b82ef-65c2-496d-8676-9cd2262e3f21,Tumbler,10.0,10,100.0,9180577d-e735-414f-970f-5531fc980364
2018-04-10T03:42:41.000000Z,0c8790ea-cdb9-4d1f-9386-03f3630732ce,Teapot,21.0,2,42.0,55f2f3d7-c05b-46f9-b12f-0cdaf1eb4351
2018-03-26T14:50:47.000000Z,b76568f3-0c6d-4f26-809b-4bf32418cc96,Papercup,10.0,10,100.0,b18578e4-9927-4f8d-9d20-ad0947a12c2e
2018-01-16T10:53:34.000000Z,d2c18064-7ae8-4214-a6a2-614c10e2f337,Papercup,30.0,10,300.0,491de7cb-247f-4cda-9922-7030f64db856
2018-11-12T17:35:27.000000Z,4cd743f7-4235-4750-b315-dc89e7448755,Tumbler,42.0,1,42.0,a87c7116-5041-422d-9ffb-58bebcc4db3d
2018-12-02T17:44:22.000000Z,2739c76a-5aae-4535-9845-c8f091f46a5d,Tumbler,40.0,5,200.0,7a9ed57e-0155-485d-9381-255eeddcf715
2018-06-04T18:04:16.000000Z,63809ee7-6708-46f2-983f-ad6f32c6443c,Tumbler,40.0,1,40.0,a9e558df-7d35-4505-8cb1-17db41092133
2018-07-31T06:12:04.000000Z,d1bb1175-e6e7-4e28-a65a-abbafa59eabf,Bottle,5.0,2,10.0,3c6bd107-6734-4371-bc1e-2f266cfcbefc
2018-09-06T12:53:46.000000Z,e396fdf4-8dcc-4ca1-9dcb-686df8213637,Bowl,30.0,1,30.0,ca548bee-fa3d-4e15-8234-0271129f3f2b
2018-04-07T00:54:02.000000Z,1ee18b24-a9ed-4d36-8370-45b968609283,Papercup,5.0,10,50.0,958580ad-2bea-4185-bcd4-fb5454d62445
2018-09-20T17:16:30.000000Z,63f103e9-d652-45d6-8eff-81b6e670f9ce,Chalice,42.0,10,420.0,f0d76523-ccfc-4a88-8532-201b07832ec7
2018-11-24T16:11:39.000000Z,769ce692-bc87-4555-9505-e780bd49bb39,Chalice,21.0,5,105.0,a35f3d61-e875-41c9-b60f-3d264ba732a1
2018-12-27T09:34:37.000000Z,e9866e79-e24a-446a-a89d-80b09c01bdea,Bowl,10.0,10,100.0,958580ad-2bea-4185-bcd4-fb5454d62445
2018-07-23T18:14:35.000000Z,0ad010d3-e9dc-49a9-b914-6d4464b41c98,Teapot,21.0,5,105.0,2fea808d-ad66-4fc6-8b06-0653af11a61f
2018-07-22T16:09:56.000000Z,a43180a8-27d9-44cb-a03a-78b28573e6e4,Bowl,15.0,10,150.0,6055c1bd-8e13-4c79-963e-898d321bb39f
2018-03-07T23:25:35.000000Z,d8617f6e-c578-4f13-b947-61caccf4dfd4,Glass,30.0,10,300.0,9180577d-e735-414f-970f-5531fc980364
2018-02-18T07:24:12.000000Z,109f0bc8-725f-48ec-a543-5f7d755eced1,Glass,15.0,2,30.0,644cb513-90e8-4172-821c-7150ef07b8e7
2018-02-14T23:24:55.000000Z,c260c406-9e43-493e-9ade-bbc95e5dcb3f,Mug,10.0,5,50.0,a35f3d61-e875-41c9-b60f-3d264ba732a1
2018-06-22T12:42:55.000000Z,0487b9ae-3c70-424a-95de-67bcc22f1007,Tumbler,20.0,5,100.0,644cb513-90e8-4172-821c-7150ef07b8e7
2018-03-19T22:17:48.000000Z,a39fb23e-ff18-4a42-b620-a54c22a9a0b3,Bottle,5.0,5,25.0,d5eb1ae5-7bd2-4578-a0a3-7e62a93155d4
2018-09-14T07:35:37.000000Z,26a84a47-0b62-4e3e-9dbc-37fc08f625dc,Tumbler,5.0,2,10.0,ccd4480d-c66b-4b72-9c6d-bd0b7b6c45bf
2018-11-25T16:51:00.000000Z,fdd3bee3-e78a-4eca-9bef-910e26e07ad8,Glass,21.0,2,42.0,a35f3d61-e875-41c9-b60f-3d264ba732a1
2018-07-29T15:02:35.000000Z,8d2d4eb1-d6e6-4e4b-baff-d2f1d33647e8,Cup,30.0,10,300.0,427a2f22-d339-416b-9e6d-4b722e73f539
2018-12-28T11:19:21.000000Z,ad9de4eb-98ad-4289-8b39-95c7e399f632,Teapot,20.0,2,40.0,5580c6ee-5018-4d3b-81e4-93829d14668c
2018-02-18T06:50:46.000000Z,6c1d9c88-43a4-428e-ae65-598f0ec2b69a,Chalice,42.0,2,84.0,5b40e3a0-9fb5-4944-93d6-e04815725626
2018-11-24T23:07:47.000000Z,f3a9ce87-2318-484a-a246-83f5f1ebdef9,Chalice,30.0,2,60.0,8a04a224-ed69-4352-8c1e-98e3a9de1446
2018-10-04T20:43:55.000000Z,ecd3d250-419c-476f-992b-f0abf0bf4375,Tumbler,10.0,2,20.0,5268bd1b-73af-4314-ae2a-08f9382a24a8
2018-01-08T08:43:58.000000Z,4a813430-bfd6-4d10-9a8e-44cc25c50984,Tumbler,30.0,5,150.0,a29d8e5b-ed21-46ce-b366-bbd063a8af7b
2018-02-11T17:52:19.000000Z,047b1cd1-5f64-43f6-b8b3-4f13aed04ec5,Teapot,21.0,10,210.0,502d9f83-bd65-4127-b76b-b5017016568b
2018-10-19T12:01:51.000000Z,15aec921-7886-4232-b008-c88a10d70b64,Mug,40.0,10,400.0,1c620648-8620-493b-b332-9d8654ff5be5
2018-07-19T09:17:47.000000Z,2c9fb52c-e630-465c-b3c3-e68af294b131,Bottle,30.0,1,30.0,958580ad-2bea-4185-bcd4-fb5454d62445
2018-04-08T00:40:26.000000Z,f996e3c5-a765-4c94-8329-2ac933789be9,Bottle,10.0,5,50.0,9180577d-e735-414f-970f-5531fc980364
2018-11-16T06:02:30.000000Z,40d419f8-7243-4482-a974-6473c4b90fa5,Cup,5.0,2,10.0,644cb513-90e8-4172-821c-7150ef07b8e7
2018-11-05T04:31:48.000000Z,618027ea-b880-45d9-a396-34e7ebc57340,Tumbler,40.0,10,400.0,a599d5b1-23e5-453b-b346-f9ccb1bfe359
2018-08-19T04:55:29.000000Z,d6b3857e-9cf5-4f00-af41-851e4adbd101,Papercup,20.0,10,200.0,1bfe096d-b52c-49ab-bc4d-f0a420ff3aa8
2018-07-02T17:24:01.000000Z,5c3ccf31-e80b-4de8-865c-3169ba5dcaf5,Chalice,42.0,10,420.0,ba1d44a8-3f1a-49c9-9203-1b210ef650ba
2018-05-16T12:05:41.000000Z,0254b753-ee6e-4a24-89b2-019bd8540473,Papercup,40.0,5,200.0,fba942fe-51ae-4dd8-8764-c6975cd6960f
2018-06-29T10:57:24.000000Z,ec51d74f-db09-4087-9915-02f72e85c94b,Bottle,40.0,1,40.0,a87c7116-5041-422d-9ffb-58bebcc4db3d
2018-05-21T21:58:23.000000Z,9e46e0db-a8ec-4ddf-a0b3-a9c90caf2ee7,Cup,30.0,10,300.0,09b1052e-cdd3-4bfe-9a4f-a8bf00d80de8
2018-12-08T11:30:21.000000Z,7ea79dc3-d3e7-4dae-a56d-9485edb1d5f0,Chalice,30.0,1,30.0,76565c13-fbb3-4c25-a114-7b1a0bf4ef99
2018-10-16T12:15:55.000000Z,343de606-d272-41f8-9733-657a6e798af2,Tumbler,42.0,2,84.0,d1dfdaac-c61a-4a48-9dee-c9051032e99b
2018-01-12T07:31:20.000000Z,b03bf0f4-d22a-4a61-a94c-9135a42da27b,Chalice,40.0,10,400.0,35679bd3-687c-4e88-9067-e26979be398f
2018-08-23T01:02:17.000000Z,78fccc13-93c6-4949-ae22-21c22297b429,Mug,20.0,10,200.0,1bfe096d-b52c-49ab-bc4d-f0a420ff3aa8
2018-11-24T16:39:35.000000Z,946e7526-fe95-4a99-9631-fcd2c7b5f9d7,Tumbler,15.0,1,15.0,b6478949-bd4e-4538-9d0a-69c85665d2f0
2018-12-22T19:14:11.000000Z,c17b7230-2712-4514-b6d4-134127edb5e2,Mug,20.0,1,20.0,02c96f8c-3fe3-4e3b-965f-1995ef3ad3fc
2018-10-24T03:47:31.000000Z,3446e905-ea99-404c-b142-062479837603,Bowl,21.0,2,42.0,1ca25bd0-2819-4625-ab90-201d71b89e1b
2018-01-09T01:19:16.000000Z,fe3a90cb-43a7-40c4-b472-5b84eb290179,Bowl,10.0,2,20.0,910eb572-d90c-4d90-ba9e-556d67d7bc90
2018-01-21T09:24:00.000000Z,30d896a2-5ef5-4e09-b262-ab35c3c2479f,Mug,15.0,1,15.0,7a6333bb-9868-48cd-939e-2c402865af63
2018-05-11T07:13:44.000000Z,4e16f35a-89dc-4393-9b05-9580dc30203b,Teapot,21.0,2,42.0,cab9048e-2d99-4833-9b9e-35973af3c4b6
2018-05-21T08:05:41.000000Z,83f8629f-eb1c-450b-b219-667743dfaee2,Chalice,21.0,10,210.0,b6478949-bd4e-4538-9d0a-69c85665d2f0
2018-11-22T21:18:29.000000Z,27cdb7d6-6006-4a01-b3a9-0f45ccbedd87,Tumbler,5.0,5,25.0,45220250-46a7-45ad-8504-796706693896
2018-08-24T03:41:44.000000Z,dbe1de21-779d-443b-9a4e-8d914b2dd7f3,Bowl,5.0,1,5.0,e239a471-b638-4822-bb74-dce1c86cadf9
2018-11-28T08:11:46.000000Z,8ff7b2d5-00fa-452c-b67f-ea1c083b2e82,Papercup,30.0,10,300.0,ccd4480d-c66b-4b72-9c6d-bd0b7b6c45bf
2018-05-14T20:18:39.000000Z,f84275ba-1d0c-49c9-bd4e-c7a379961d3d,Mug,20.0,2,40.0,a1f76ae3-d734-454f-b128-c00d04f4d94a
2018-11-17T00:51:31.000000Z,b3e7a98a-6e83-405a-94dc-4c173ec8cff4,Teapot,40.0,10,400.0,41c736f2-b685-49e8-a3b7-a6dcf5486eac
2018-08-15T09:46:45.000000Z,1d91065d-a060-4e9d-8f95-13a70258bed0,Papercup,15.0,10,150.0,910eb572-d90c-4d90-ba9e-556d67d7bc90
2018-07-08T21:33:57.000000Z,e827ce6b-44cd-44ce-a620-cdf76d73b992,Bowl,30.0,10,300.0,c61614bd-641d-459d-964f-91d6438ef38a
2018-12-20T06:53:21.000000Z,f18c845c-25df-4bfb-869d-97d04947eb96,Papercup,5.0,5,25.0,f9fe327f-c9ca-4b78-8a8a-7fe14b98e594
2018-12-05T13:04:08.000000Z,edc8946d-5e7b-43d6-814b-ed08ef7ab5a0,Teapot,5.0,2,10.0,faf8d2ac-4036-434b-922a-1a78d00cd6cd
2018-02-22T00:16:54.000000Z,c37cd598-2992-460c-90f0-67d86ad816ff,Tumbler,15.0,2,30.0,644cb513-90e8-4172-821c-7150ef07b8e7
2018-08-06T17:16:55.000000Z,d80fd97f-134b-4064-86cc-f85e517bd8ae,Tumbler,10.0,5,50.0,a1bdf9f2-d13f-47df-a742-b10e7c4150ca
2018-09-16T21:40:46.000000Z,af64b5b1-e4f0-41e2-a399-090bdb037879,Tumbler,15.0,10,150.0,e239a471-b638-4822-bb74-dce1c86cadf9
2018-05-15T19:37:15.000000Z,54346418-c7b2-4ea3-bb39-d71972e9bf46,Tumbler,15.0,5,75.0,f0d76523-ccfc-4a88-8532-201b07832ec7
2018-05-15T01:25:24.000000Z,a5b2026b-f49b-4e82-82fe-8ee7d60b5c8a,Bowl,30.0,10,300.0,944ff74b-4821-4fbd-9bad-e60f88d66935
2018-12-01T01:57:00.000000Z,00cfc33d-b6af-4758-800b-7b44ccd57ccc,Bowl,30.0,1,30.0,5b40e3a0-9fb5-4944-93d6-e04815725626
2018-12-01T15:06:17.000000Z,00cffa7c-60a8-451a-be71-694e737bf305,Bottle,5.0,10,50.0,3c6bd107-6734-4371-bc1e-2f266cfcbefc
2018-01-02T17:09:21.000000Z,850d4df0-19b8-46b2-9826-a33ce8b6f11b,Chalice,10.0,1,10.0,ba1d44a8-3f1a-49c9-9203-1b210ef650ba
2018-05-30T16:33:27.000000Z,6c2067bd-581f-4461-b97f-8d81090bc17e,Tumbler,5.0,1,5.0,d8259191-4007-404d-b60b-6c0a6c3d5284
2018-02-25T00:06:52.000000Z,d0c6896d-18cc-4003-b74a-76597d250c2a,Bowl,42.0,5,210.0,831a93d3-e77d-4be3-b4c4-3f851f70727d
2018-03-10T19:56:37.000000Z,5ee2a446-2b1f-4f22-bd6d-aa57738c16ca,Mug,5.0,5,25.0,10119a97-a4a1-4919-bb9d-58ea0bb618b3
2018-08-13T12:14:54.000000Z,106715ba-d586-4d00-b76c-ebd45fae8b14,Papercup,42.0,10,420.0,746f0a76-f77a-45a0-a8ef-9bdf328ad62c
2018-02-17T04:29:42.000000Z,4ac2bda4-bae8-481f-89c2-0eabfa3a2f73,Papercup,30.0,5,150.0,4649afc1-cab9-4fd2-ae9a-11c8c18db824
2018-09-15T11:23:12.000000Z,52f24150-da81-4c9a-8d67-90221c9eaddb,Teapot,10.0,10,100.0,7a6333bb-9868-48cd-939e-2c402865af63
2018-07-04T08:34:05.000000Z,e03bba48-db27-4ff6-8636-5c8d287f8d49,Bowl,20.0,10,200.0,f0d76523-ccfc-4a88-8532-201b07832ec7
2018-09-26T12:30:44.000000Z,82d21c38-638c-4869-bcc1-49170298c233,Tumbler,15.0,10,150.0,eedd9be6-a017-4990-951a-1afaf9e9b184
2018-10-30T11:57:07.000000Z,f03f118f-a701-42e7-8c92-dce3ac8d979f,Chalice,21.0,10,210.0,f0d76523-ccfc-4a88-8532-201b07832ec7
2018-01-26T08:26:00.000000Z,0c1332d1-6786-4ada-9cce-7bfae8080715,Glass,42.0,10,420.0,5580c6ee-5018-4d3b-81e4-93829d14668c
2018-03-01T15:29:35.000000Z,0570bae7-05c9-4332-a56e-6a413d56e39d,Tumbler,5.0,10,50.0,d8259191-4007-404d-b60b-6c0a6c3d5284
2018-09-23T02:52:08.000000Z,e710dcf1-879d-4b5b-8c5f-0e3acc861f9f,Papercup,21.0,1,21.0,5b40e3a0-9fb5-4944-93d6-e04815725626
2018-04-24T21:38:56.000000Z,96400406-2dbf-42d5-9acc-2c34b3dbd3e4,Tumbler,40.0,10,400.0,a1f76ae3-d734-454f-b128-c00d04f4d94a
2018-03-05T10:24:58.000000Z,edaaa280-7f19-421a-aaf2-d9ff528db599,Tumbler,21.0,1,21.0,d8695658-79b7-4532-86bd-81fa75079115
2018-04-23T11:09:31.000000Z,b34e0845-fcca-4d5b-a999-2582b1c4695c,Bowl,20.0,10,200.0,491de7cb-247f-4cda-9922-7030f64db856
2018-07-29T08:24:19.000000Z,d064e001-9ff6-4d17-bf97-6d1a3b165224,Cup,30.0,10,300.0,5580c6ee-5018-4d3b-81e4-93829d14668c
2018-06-27T22:40:54.000000Z,7e0449ac-0949-48ba-a08b-e4b79ff5ff71,Papercup,20.0,5,100.0,746f0a76-f77a-45a0-a8ef-9bdf328ad62c
2018-06-06T14:23:00.000000Z,1f2edd25-c0cd-4148-b47e-c83efb11f738,Tumbler,40.0,10,400.0,e239a471-b638-4822-bb74-dce1c86cadf9
2018-01-31T21:38:52.000000Z,090f663e-6046-4e70-97e2-1e4a5974a0fd,Bowl,10.0,1,10.0,1bfe096d-b52c-49ab-bc4d-f0a420ff3aa8
2018-05-24T08:16:38.000000Z,5c727cc9-f689-445a-9670-15b8df1db155,Bowl,15.0,1,15.0,5ef65202-a26d-49f4-8545-ea886c70037f
2018-07-11T05:49:51.000000Z,ebac4286-1a58-4579-8a81-f91f8becb7b5,Chalice,20.0,10,200.0,faf8d2ac-4036-434b-922a-1a78d00cd6cd
2018-12-24T10:56:37.000000Z,eccadcf9-d96e-4317-a19b-419dc4ecee8a,Tumbler,15.0,10,150.0,de394dfb-7402-4fb8-ac65-dbe5dd7665e7
2018-09-01T21:39:25.000000Z,322e3593-44bd-454e-86e1-f537ea34de2c,Teapot,30.0,5,150.0,a87c7116-5041-422d-9ffb-58bebcc4db3d
2018-05-15T05:51:56.000000Z,942b34c4-a583-4e9b-82fb-fea475e5bf57,Papercup,42.0,5,210.0,8a04a224-ed69-4352-8c1e-98e3a9de1446
2018-03-20T12:09:28.000000Z,7fa36b83-838e-4061-b2d1-27795d1c834d,Chalice,10.0,10,100.0,a599d5b1-23e5-453b-b346-f9ccb1bfe359
2018-09-18T19:18:04.000000Z,ae49ebb7-c514-42f5-b499-d30ca20a4180,Teapot,15.0,2,30.0,55f2f3d7-c05b-46f9-b12f-0cdaf1eb4351
2018-12-28T09:10:02.000000Z,2365964d-7e79-4764-b20d-feb18b425819,Tumbler,5.0,1,5.0,529987f4-d64a-4ed0-9cc9-b4c55863ac88
2018-07-14T06:50:34.000000Z,2bc9cab3-b9f6-406f-b5ef-b8973067428c,Teapot,15.0,1,15.0,579c2e7e-e66d-463a-95a8-ba56b3618881
2018-10-10T04:12:26.000000Z,7bc613f8-ff6a-47f1-80f2-05154fde7074,Tumbler,42.0,2,84.0,ccd4480d-c66b-4b72-9c6d-bd0b7b6c45bf
2018-04-27T21:40:36.000000Z,96f2ef8d-dddd-4b3d-9460-505d7fb6c7ed,Tumbler,15.0,10,150.0,10119a97-a4a1-4919-bb9d-58ea0bb618b3
2018-05-28T07:06:21.000000Z,29905112-7c2c-4511-b386-040049d14fc5,Chalice,10.0,10,100.0,73f54a02-475e-4f2f-aaa1-388e3f75c139
2018-10-20T18:14:40.000000Z,1b26d5be-c809-443b-8471-d151a0ad28fe,Bowl,20.0,1,20.0,8e718c13-6495-4921-9d91-6f12faa6a897
2018-12-04T09:47:58.000000Z,4e4e2a94-9278-4db5-9bfb-f0c2bf72022d,Bottle,15.0,5,75.0,5268bd1b-73af-4314-ae2a-08f9382a24a8
2018-12-20T22:53:45.000000Z,0e4159a9-930a-413b-9055-a2890b7aa556,Cup,21.0,10,210.0,45220250-46a7-45ad-8504-796706693896
2018-02-06T05:12:10.000000Z,871b53d9-6da3-424e-b701-ab677a4ebdc4,Teapot,42.0,5,210.0,d5eb1ae5-7bd2-4578-a0a3-7e62a93155d4
2018-03-19T14:13:58.000000Z,b8664068-790a-4e3a-a9de-a182e4135b2f,Tumbler,42.0,1,42.0,529987f4-d64a-4ed0-9cc9-b4c55863ac88
2018-08-22T21:13:42.000000Z,dcddb013-8b21-4223-9a24-a912fe7b7e71,Bottle,21.0,2,42.0,ba1d44a8-3f1a-49c9-9203-1b210ef650ba
2018-11-05T02:38:55.000000Z,e4c5116a-8f21-47fa-9cce-b8ef9e485b5d,Papercup,5.0,2,10.0,09b1052e-cdd3-4bfe-9a4f-a8bf00d80de8
2018-12-22T20:43:47.000000Z,a97d1829-996c-4e24-9664-6e8ad8f03156,Teapot,5.0,2,10.0,958580ad-2bea-4185-bcd4-fb5454d62445
2018-03-05T07:23:45.000000Z,840dc05f-633f-4aaa-9323-54895772225e,Tumbler,20.0,1,20.0,958580ad-2bea-4185-bcd4-fb5454d62445
2018-07-18T14:16:59.000000Z,b87efa98-5717-40f0-91fe-b73a49744840,Bottle,30.0,2,60.0,a1f76ae3-d734-454f-b128-c00d04f4d94a
2018-03-26T04:03:11.000000Z,4c30a5a6-4642-4db0-86d6-3b3ec5d36c1d,Teapot,30.0,1,30.0,6055c1bd-8e13-4c79-963e-898d321bb39f
2018-02-06T21:21:03.000000Z,f32c2ee9-5c7e-4a8b-880f-57848f8c6c65,Mug,30.0,2,60.0,fba942fe-51ae-4dd8-8764-c6975cd6960f
2018-06-20T15:58:01.000000Z,3e3be767-4a59-44c4-b69d-b7f4431c4af3,Mug,15.0,1,15.0,502d9f83-bd65-4127-b76b-b5017016568b
2018-08-05T14:01:22.000000Z,ad514306-5f54-4ab2-b59c-ff6aae4f039a,Bottle,15.0,5,75.0,831a93d3-e77d-4be3-b4c4-3f851f70727d
2018-03-29T19:42:52.000000Z,7de6a067-80be-484a-9422-d1a796f49141,Tumbler,15.0,5,75.0,45220250-46a7-45ad-8504-796706693896
